POS(x)	x	P_MLE(x|POS(x))	P_Laplace(x|POS(x))	P_MLE(POS(x)|x)	P_Laplace(x|POS(x))
NNP	Mark	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
RB	after	0.0017730496453900709	0.003278688524590164	0.0625	0.00043205875999135883
NNP	Monday	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
RB	single-handedly	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
NNP	Newsweek	0.004997501249375313	0.00537371763556424	1.0	0.0023794073112697383
NN	client	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBN	got	0.0024509803921568627	0.004405286343612335	0.5	0.0004333694474539545
NNP	Agnew	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	diplomacy	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBD	told	0.0029717682020802376	0.004172461752433936	1.0	0.0006500541711809318
NN	terrine	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
JJ	aware	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VB	eliminate	0.0022026431718061676	0.004	1.0	0.00043346337234503684
NNP	Jim	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
:	...	0.05454545454545454	0.04487179487179487	1.0	0.0015154795410261962
NNP	Indonesia	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
-NONE-	*-57	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
-NONE-	*T*-19	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
VBG	Following	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
NNP	Donald	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	influential	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJS	most	0.21951219512195122	0.11494252873563218	0.6	0.00216076058772688
NN	key	0.0003946329913180742	0.0007751937984496124	0.5	0.0004333694474539545
CD	2.2	0.005504587155963303	0.00676818950930626	1.0	0.0008665511265164644
JJ	administrative	0.002425222312045271	0.003117692907248636	1.0	0.0008665511265164644
JJ	resigned	0.0008084074373484236	0.001558846453624318	0.25	0.00043318171973142733
NN	revenue	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	chairman	0.0055248618784530384	0.005813953488372093	1.0	0.003241841365895829
CD	0.2	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
VBN	incurred	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
VBN	surveyed	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
DT	the	0.4921402660217654	0.47941176470588237	0.9987730061349693	0.15014738393515106
JJ	private	0.0032336297493936943	0.003897116134060795	1.0	0.0010829542993285683
CD	2.6	0.003669724770642202	0.005076142131979695	1.0	0.0006500541711809318
CD	THREE	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NNS	fibers	0.003341687552213868	0.004022526146419952	1.0	0.0010829542993285683
JJ	fat	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
IN	For	0.004518072289156626	0.004906771344455349	1.0	0.0021635655560363477
NN	income	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
VBN	turned	0.004901960784313725	0.006607929515418502	0.4	0.00064963187527068
VB	remove	0.004405286343612335	0.006	1.0	0.0006500541711809318
JJ	Australian	0.0016168148746968471	0.002338269680436477	0.6666666666666666	0.0006499133448873484
VBN	posted	0.0024509803921568627	0.004405286343612335	0.5	0.0004333694474539545
NN	average	0.0003946329913180742	0.0007751937984496124	0.09090909090909091	0.00043252595155709344
NNP	Green	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VBN	cleaned	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
NNP	Hartford	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
RB	yet	0.0035460992907801418	0.004918032786885246	1.0	0.0006500541711809318
IN	During	0.000502008032128514	0.0009813542688910696	1.0	0.00043346337234503684
NNP	Mayor	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Daiwa	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	matching	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNS	Pressures	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
DT	All	0.0012091898428053204	0.0017647058823529412	1.0	0.0006500541711809318
JJ	dumbfounded	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	steep	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	permanent	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	raring	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	due	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNP	World-Wide	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	blue	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	total	0.0016168148746968471	0.002338269680436477	0.2857142857142857	0.0006493506493506494
VBD	poured	0.0014858841010401188	0.0027816411682892906	1.0	0.00043346337234503684
NNP	Publishers	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	home	0.0023677979479084454	0.0027131782945736434	0.8571428571428571	0.0015151515151515152
NNS	creditors	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
JJ	old	0.007275666936135812	0.00779423226812159	1.0	0.0021635655560363477
JJ	big	0.0032336297493936943	0.003897116134060795	1.0	0.0010829542993285683
NNS	quantities	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
CD	88	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
VBZ	leaves	0.004366812227074236	0.005952380952380952	1.0	0.0006500541711809318
VBG	sweeping	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
NN	office	0.0027624309392265192	0.0031007751937984496	1.0	0.0017316017316017316
JJ	seven-day	0.002425222312045271	0.003117692907248636	1.0	0.0008665511265164644
VBN	filed	0.004901960784313725	0.006607929515418502	1.0	0.0006500541711809318
VB	recognize	0.0022026431718061676	0.004	1.0	0.00043346337234503684
JJ	unstinting	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NN	growth	0.0023677979479084454	0.0027131782945736434	1.0	0.0015154795410261962
JJ	floating-rate	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBZ	boosts	0.002183406113537118	0.003968253968253968	0.5	0.0004333694474539545
NNP	Johnny	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VBN	believed	0.0024509803921568627	0.004405286343612335	0.5	0.0004333694474539545
NN	powwow	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNP	Scholastic	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	much	0.002425222312045271	0.003117692907248636	0.2727272727272727	0.0008650519031141869
NN	attack	0.0007892659826361484	0.0011627906976744186	0.6666666666666666	0.0006499133448873484
NNS	hundreds	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NN	blank	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBZ	feels	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
NN	football	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
RB	newly	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
NNP	Pramual	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	shaded	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VB	Compare	0.0022026431718061676	0.004	1.0	0.00043346337234503684
VBG	being	0.025089605734767026	0.024615384615384615	1.0	0.0017316017316017316
NNP	Co	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
DT	that	0.007859733978234583	0.00823529411764706	0.09420289855072464	0.002946748053041465
JJ	unfilled	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBZ	heads	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
NNP	Big	0.0004997501249375312	0.0009770395701025891	0.3333333333333333	0.0004332755632582322
CD	59	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
VB	read	0.0022026431718061676	0.004	0.5	0.0004333694474539545
-NONE-	*T*-6	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NN	report	0.0027624309392265192	0.0031007751937984496	0.6363636363636364	0.0017301038062283738
CD	61	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NNP	Cleveland	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	reading	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
RB	completely	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
VBZ	mirrors	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
JJ	worst-case	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNS	sides	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VB	bring	0.00881057268722467	0.01	1.0	0.0010829542993285683
VBZ	fills	0.004366812227074236	0.005952380952380952	1.0	0.0006500541711809318
VB	regulate	0.0022026431718061676	0.004	1.0	0.00043346337234503684
RB	particularly	0.0035460992907801418	0.004918032786885246	1.0	0.0006500541711809318
RB	always	0.008865248226950355	0.009836065573770493	1.0	0.00129926375054136
NN	duckling	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBD	cared	0.0014858841010401188	0.0027816411682892906	1.0	0.00043346337234503684
NNS	ensembles	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
CD	361,376	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NN	consomme	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBG	managing	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
VBP	argue	0.012	0.013513513513513514	1.0	0.0008665511265164644
NN	reform	0.0015785319652722968	0.001937984496124031	1.0	0.0010829542993285683
JJ	first-time	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNP	Tip	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VBD	restructured	0.0014858841010401188	0.0027816411682892906	1.0	0.00043346337234503684
,	Wa	0.0010799136069114472	0.00205761316872428	0.3333333333333333	0.0004332755632582322
VBG	competing	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
NN	close-up	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNS	charges	0.002506265664160401	0.003218020917135961	0.75	0.0008663634394628547
JJ	accurate	0.0016168148746968471	0.002338269680436477	1.0	0.0006500541711809318
NN	valuation	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
JJ	U.S.-Japanese	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NN	export	0.0015785319652722968	0.001937984496124031	0.8	0.0010827197921178
NNS	Communists	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNP	Mulford	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Tuesday	0.0024987506246876563	0.0029311187103077674	1.0	0.00129926375054136
JJ	Coincident	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
-NONE-	*-32	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
JJ	rival	0.0008084074373484236	0.001558846453624318	0.5	0.0004333694474539545
NNP	Darrell	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNS	men	0.003341687552213868	0.004022526146419952	1.0	0.0010829542993285683
JJ	sinister	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NN	behalf	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NNS	rapists	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VB	entertain	0.0022026431718061676	0.004	1.0	0.00043346337234503684
NNP	Rowe	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
JJ	commercial	0.0008084074373484236	0.001558846453624318	0.14285714285714285	0.0004329004329004329
MD	may	0.06382978723404255	0.053475935828877004	1.0	0.0021635655560363477
VBG	making	0.007168458781362007	0.009230769230769232	1.0	0.0006500541711809318
NN	par	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
RB	earlier	0.0017730496453900709	0.003278688524590164	0.09090909090909091	0.00043252595155709344
JJ	36-minute	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBG	prosecuting	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
DT	each	0.0024183796856106408	0.0029411764705882353	1.0	0.0010829542993285683
-NONE-	*T*-3	0.010077519379844961	0.010479041916167664	1.0	0.0030263726761781237
NNS	photographs	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBN	located	0.004901960784313725	0.006607929515418502	1.0	0.0006500541711809318
RB	first	0.005319148936170213	0.006557377049180328	0.17647058823529413	0.0008639308855291577
JJ	electric	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNP	A	0.0004997501249375312	0.0009770395701025891	0.041666666666666664	0.00043131334914815614
VBP	take	0.004	0.006756756756756757	0.1111111111111111	0.00043271311120726956
CD	Cray-3	0.001834862385321101	0.00338409475465313	0.1111111111111111	0.00043271311120726956
JJ	odd	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNS	fields	0.006683375104427736	0.007240547063555913	1.0	0.0019476303830339753
VBP	have	0.152	0.13175675675675674	0.6785714285714286	0.00835296637395588
NNP	County	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	version	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
VBZ	gives	0.004366812227074236	0.005952380952380952	1.0	0.0006500541711809318
NNP	Marshall	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
VBD	fell	0.014858841010401188	0.015299026425591099	1.0	0.0023794073112697383
WRB	when	0.4	0.18518518518518517	1.0	0.003241841365895829
RB	enough	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
CD	190	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
JJ	Supportive	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBG	casting	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
NNP	Salty	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	statue	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
CD	90	0.003669724770642202	0.005076142131979695	1.0	0.0006500541711809318
NNS	watches	0.005847953216374269	0.006436041834271922	1.0	0.0017316017316017316
NN	Civilization	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
DT	Both	0.0006045949214026602	0.001176470588235294	1.0	0.00043346337234503684
NN	morbidity	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
JJ	built-from-kit	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNS	developments	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
RB	Academically	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
NN	anyone	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	attorney	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
CD	23,000	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NN	point	0.0011838989739542227	0.0015503875968992248	1.0	0.0008665511265164644
VBZ	shows	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
NN	decline	0.0027624309392265192	0.0031007751937984496	0.875	0.0017312270071413113
JJ	flat	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
CD	58	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
JJ	youthful	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	strict	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBZ	casts	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
NN	lack	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	fine	0.0007892659826361484	0.0011627906976744186	0.6666666666666666	0.0006499133448873484
NNP	Resistance	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Arabia	0.0014992503748125937	0.0019540791402051783	1.0	0.0008665511265164644
VBD	complained	0.0014858841010401188	0.0027816411682892906	0.5	0.0004333694474539545
NNS	documents	0.002506265664160401	0.003218020917135961	1.0	0.0008665511265164644
NN	deficit	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
VBP	are	0.296	0.2533783783783784	1.0	0.01600170684873053
VB	succeed	0.004405286343612335	0.006	0.6666666666666666	0.0006499133448873484
VBD	spent	0.0014858841010401188	0.0027816411682892906	0.3333333333333333	0.0004332755632582322
VBN	surfaced	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
JJ	teacher-cadet	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBD	disclosed	0.0014858841010401188	0.0027816411682892906	1.0	0.00043346337234503684
NNP	Kenneth	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
RB	long	0.0017730496453900709	0.003278688524590164	0.2	0.00043308791684711995
